j,i,slope,thickness,topo,dis_from_border,catchment_area,glacier_mask,mb_catchment,mb_altitude
3,70,0.09559392,,2682.0,943.0636,,0,,
3,71,0.09347399,,2681.0,961.5092,,0,,
3,72,0.081216305,,2681.0,981.4932,,0,,
3,73,0.08203718,,2681.0,1002.9237,,0,,
3,74,0.084451094,,2682.0,1025.71,,0,,
3,75,0.08203718,,2683.0,1049.7638,,0,,
3,76,0.09275632,,2683.0,1075.0,,0,,
3,77,0.09347399,,2683.0,1101.3374,,0,,
3,78,0.11803068,,2682.0,1128.6989,,0,,
3,79,0.12773514,,2681.0,1157.0117,,0,,
3,80,0.15176521,,2681.0,1186.2078,,0,,
3,81,0.19614309,,2683.0,1216.2236,,0,,
3,82,0.22515948,,2687.0,1247.0,,0,,
3,83,0.26413888,,2691.0,1278.4819,,0,,
3,84,0.29785317,,2697.0,1310.6185,,0,,
3,85,0.24363823,,2702.0,1343.3629,,0,,
3,86,0.24466029,,2701.0,1376.6718,,0,,
3,87,0.31116456,,2692.0,1410.5049,,0,,
3,88,0.288201,,2680.0,1444.8256,,0,,
3,89,0.21508907,,2673.0,1479.6,,0,,
3,90,0.19515844,,2672.0,1514.7966,,0,,
3,91,0.19809622,,2673.0,1550.3871,,0,,
3,92,0.18947199,,2675.0,1586.3445,,0,,
3,93,0.18182282,,2677.0,1622.6448,,0,,
3,94,0.1752932,,2680.0,1659.2653,,0,,
3,95,0.15475732,,2683.0,1679.2037,,0,,
3,96,0.15002698,,2686.0,1689.632,,0,,
3,97,0.13527001,,2688.0,1701.0835,,0,,
3,98,0.12927888,,2690.0,1713.5378,,0,,
3,99,0.12927888,,2690.0,1726.9734,,0,,
3,100,0.13527001,,2692.0,1741.3673,,0,,
3,101,0.15046352,,2694.0,1756.696,,0,,
3,102,0.19548728,,2699.0,1772.9354,,0,,
3,103,0.20288819,,2705.0,1790.0607,,0,,
3,104,0.20288819,,2711.0,1808.0465,,0,,
4,0,0.124587744,,2531.0,1679.2037,,0,,
4,1,0.114024855,,2533.0,1637.3912,,0,,
4,2,0.10363059,,2535.0,1595.6418,,0,,
4,3,0.09902394,,2537.0,1553.9607,,0,,
4,4,0.0883251,,2538.0,1512.3535,,0,,
4,5,0.083654344,,2540.0,1470.8263,,0,,
4,6,0.083654344,,2542.0,1429.3862,,0,,
4,7,0.07784475,,2544.0,1388.041,,0,,
4,8,0.0883251,,2545.0,1346.7996,,0,,
4,9,0.09347399,,2547.0,1305.6715,,0,,
4,10,0.083654344,,2549.0,1264.668,,0,,
4,11,0.083654344,,2551.0,1223.8015,,0,,
4,12,0.08203719,,2553.0,1183.0862,,0,,
4,13,0.083654344,,2556.0,1142.5385,,0,,
4,14,0.074317805,,2559.0,1102.1765,,0,,
4,15,0.06769816,,2561.0,1062.0216,,0,,
4,16,0.0883251,,2564.0,1022.0983,,0,,
4,17,0.10363059,,2568.0,982.43475,,0,,
4,18,0.0883251,,2572.0,943.0636,,0,,
4,19,0.09902394,,2575.0,904.02325,,0,,
4,20,0.11803068,,2580.0,865.35834,,0,,
4,21,0.10679613,,2585.0,827.1215,,0,,
4,22,0.09559392,,2589.0,789.37506,,0,,
4,23,0.084451094,,2593.0,750.9627,,0,,
4,24,0.07061221,,2596.0,711.7767,,0,,
4,25,0.084451094,,2599.0,673.05646,,0,,
4,26,0.109867804,,2603.0,634.8874,,0,,
4,27,0.13527001,,2608.0,597.37506,,0,,
4,28,0.16056381,,2614.0,560.6514,,0,,
4,29,0.18569048,,2621.0,524.8819,,0,,
4,30,0.22987084,,2629.0,490.27542,,0,,
4,31,0.3538148,,2639.0,457.09628,,0,,
4,32,0.5084237,,2657.0,425.67828,,0,,
4,33,0.5242713,,2683.0,396.4404,,0,,
4,34,0.44301572,,2705.0,369.9,,0,,
4,35,0.41619247,,2722.0,346.6771,,0,,
4,36,0.47665203,,2739.0,327.47824,,0,,
4,37,0.5472508,,2758.0,310.07742,,0,,
4,38,0.54789734,,2774.0,288.45276,,0,,
4,39,0.54660285,,2785.0,271.95587,,0,,
4,40,0.58876604,,2797.0,261.55878,,0,,
4,41,0.649423,,2818.0,258.0,,0,,
4,42,0.7042349,,2847.0,258.0,,0,,
4,43,0.74123716,,2881.0,261.55878,,0,,
4,44,0.76880646,,2918.0,271.95587,,0,,
4,45,0.7660478,,2956.0,288.45276,,0,,
4,46,0.70936203,,2992.0,310.07742,,0,,
4,47,0.6575484,,3023.0,335.84073,,0,,
4,48,0.6846861,,3055.0,364.8671,,0,,
4,49,0.62346065,,3090.0,396.4404,,0,,
4,50,0.38636377,,3112.0,425.67828,,0,,
4,51,0.5362,,3108.0,457.09628,,0,,
4,52,0.7089082,,3086.0,490.27542,,0,,
4,53,0.73153543,,3060.0,524.8819,,0,,
4,54,0.7241343,,3040.0,560.6514,,0,,
4,55,0.71718115,,3028.0,597.37506,,0,,
4,56,0.69420576,,3019.0,634.8874,,0,,
4,57,0.71040285,,3013.0,673.05646,,0,,
4,58,0.70616907,,3002.0,694.6863,,0,,
4,59,0.6782511,,2981.0,711.7767,,0,,
4,60,0.6942058,,2953.0,731.0,,0,,
4,61,0.7355908,,2918.0,750.9627,,0,,
4,62,0.7312851,,2880.0,769.2074,,0,,
4,63,0.69131213,,2845.0,789.37506,,0,,
4,64,0.7388149,,2812.0,811.3224,,0,,
4,65,0.80827564,,2769.0,834.909,,0,,
4,66,0.69058377,,2724.0,844.816,,0,,
4,67,0.39116898,,2700.0,856.7689,,0,,
4,68,0.1884489,,2691.0,870.68365,,0,,
4,69,0.11914957,,2687.0,886.4677,,0,,
4,70,0.09559392,,2686.0,904.02325,,0,,
4,71,0.09559392,,2685.0,923.24915,,0,,
4,72,0.08203718,,2684.0,944.04346,,0,,
4,73,0.08203718,,2684.0,966.3048,,0,,
4,74,0.07340919,,2685.0,989.9343,,0,,
4,75,0.07340919,,2686.0,1014.8364,,0,,
4,76,0.09347399,,2687.0,1040.9198,,0,,
4,77,0.09275632,,2687.0,1068.0979,,0,,
4,78,0.10490861,,2687.0,1096.2892,,0,,
4,79,0.12773514,,2686.0,1125.4177,,0,,
4,80,0.16056381,,2688.0,1155.4125,,0,,
4,81,0.1901507,,2691.0,1186.2078,,0,,
4,82,0.21597308,,2695.0,1217.743,,0,,
4,83,0.25266388,,2701.0,1249.962,,0,,
4,84,0.24994642,,2708.0,1282.8134,,0,,
4,85,0.20663308,,2712.0,1316.2496,,0,,
4,86,0.22683506,,2709.0,1350.2274,,0,,
4,87,0.28882903,,2699.0,1384.7068,,0,,
4,88,0.2591925,,2687.0,1419.6514,,0,,
4,89,0.1901507,,2681.0,1455.0275,,0,,
4,90,0.16137512,,2680.0,1490.8044,,0,,
4,91,0.16497317,,2681.0,1526.9541,,0,,
4,92,0.16497317,,2683.0,1563.4507,,0,,
4,93,0.15390874,,2684.0,1600.2703,,0,,
4,94,0.14603561,,2686.0,1627.7644,,0,,
4,95,0.13958682,,2688.0,1637.3912,,0,,
4,96,0.13958682,,2691.0,1648.084,,0,,
4,97,0.13527001,,2693.0,1659.8223,,0,,
4,98,0.12080776,,2695.0,1672.584,,0,,
4,99,0.14052719,,2696.0,1686.3457,,0,,
4,100,0.13527001,,2697.0,1701.0835,,0,,
4,101,0.16615398,,2700.0,1716.772,,0,,
